home,away,homePoints,awayPoints,homeBlocks,homeDefensiveRebounds,homeSteals,homeTurnoverPoints,homeDisqualifications,homeFlagrantFouls,homeFouls,homeEjections,homeTechnicalFouls,homeRebounds,homeAssistTurnoverRatio,homeStealFoulRatio,homeBlockFoulRatio,homeTeamAssistTurnoverRatio,homeStealTurnoverRatio,homeGamesPlayed,homeGamesStarted,homeDoubleDouble,homeTripleDouble,homeAssists,homeFieldGoals,homeFieldGoalsAttempted,homeFieldGoalsMade,homeFieldGoalPct,homeFreeThrows,homeFreeThrowPct,homeFreeThrowsAttempted,homeFreeThrowsMade,homeOffensiveRebounds,homeTurnovers,homeThreePointFieldGoalsAttempted,homeThreePointFieldGoalsMade,homeTeamTurnovers,homePointsInPaint,homeFastBreakPoints,homeOffensiveReboundPct,homeEstimatedPossessions,homePointsPerEstimatedPossessions,homeThreePointFieldGoalPct,homeTwoPointFieldGoalsMade,homeTwoPointFieldGoalsAttempted,homeTwoPointFieldGoalPct,homeShootingEfficiency,homeScoringEfficiency,homeLargestLead,awayBlocks,awayDefensiveRebounds,awaySteals,awayTurnoverPoints,awayDisqualifications,awayFlagrantFouls,awayFouls,awayEjections,awayTechnicalFouls,awayRebounds,awayAssistTurnoverRatio,awayStealFoulRatio,awayBlockFoulRatio,awayTeamAssistTurnoverRatio,awayStealTurnoverRatio,awayGamesPlayed,awayGamesStarted,awayDoubleDouble,awayTripleDouble,awayAssists,awayFieldGoals,awayFieldGoalsAttempted,awayFieldGoalsMade,awayFieldGoalPct,awayFreeThrows,awayFreeThrowPct,awayFreeThrowsAttempted,awayFreeThrowsMade,awayOffensiveRebounds,awayTurnovers,awayThreePointFieldGoalsAttempted,awayThreePointFieldGoalsMade,awayTeamTurnovers,awayPointsInPaint,awayFastBreakPoints,awayOffensiveReboundPct,awayEstimatedPossessions,awayPointsPerEstimatedPossessions,awayThreePointFieldGoalPct,awayTwoPointFieldGoalsMade,awayTwoPointFieldGoalsAttempted,awayTwoPointFieldGoalPct,awayShootingEfficiency,awayScoringEfficiency,awayLargestLead
2655,2567,66,75,0,26,11,0,1,0,19,0,0,38,1.1111112,0.57894737,0,0,1.2222222,1,0,0,0,10,0.369231,65,24,36.92307770252228,0.611111,61.11111044883728,18,11,12,9,19,7,0,0,0,0.29268292,69.2,0.9537573,36.84210479259491,17,46,36.95652186870575,0.42307693,1.0153847,0,6,33,2,0,0,0,15,0,0,39,0.875,0.13333334,0.4,14,0.125,1,0,0,0,14,0.423077,52,22,42.307692766189575,0.888889,88.88888955116272,18,16,6,16,32,15,1,0,0,0.2,70.2,1.0683761,46.875,7,20,34.99999940395355,0.5673077,1.4423077,0
2724,2567,72,57,4,26,10,0,0,0,16,0,0,35,1.0833334,0.625,0.25,13,0.8333333,1,0,0,0,13,0.410714,56,23,41.07142984867096,0.9,89.99999761581421,20,18,9,12,21,8,1,0,0,0.27272728,68,1.0588236,38.0952388048172,15,35,42.85714328289032,0.48214287,1.2857143,21,3,26,6,0,1,0,20,0,0,36,0.5882353,0.3,0.15,0,0.3529412,1,0,0,0,10,0.365385,52,19,36.53846085071564,0.666667,66.66666865348816,21,14,10,17,20,5,0,0,0,0.3030303,67.4,0.8456973,25,14,32,43.75,0.41346154,1.0961539,0
2569,2592,67,53,2,33,6,0,0,0,14,0,0,59,0.8125,0.42857143,0.14285715,0,0.375,1,0,0,0,13,0.302632,76,23,30.263158679008484,0.565217,56.521737575531006,23,13,26,16,30,8,0,0,0,0.49056605,75.2,0.8909575,26.66666805744171,15,46,32.608696818351746,0.35526314,0.8815789,20,5,28,9,0,0,0,14,0,0,29,0.35714287,0.64285713,0.35714287,0,0.64285713,1,0,0,0,5,0.358491,53,19,35.84905564785004,0.818182,81.81818127632141,11,9,1,14,27,6,0,0,0,0.029411765,70.4,0.7528409,22.22222238779068,13,26,50,0.41509435,1,3
2569,2908,78,82,3,15,4,0,3,0,23,0,0,26,1.0714285,0.17391305,0.13043478,0,0.2857143,1,0,0,0,15,0.407407,54,22,40.74074029922485,0.722222,72.22222089767456,36,26,11,14,23,8,0,0,0,0.34375,71.4,1.0924369,34.78260934352875,14,31,45.16128897666931,0.4814815,1.4444444,6,1,25,2,0,1,0,28,0,0,42,0.54545456,0.071428575,0.035714287,0,0.09090909,1,0,0,0,12,0.490566,53,26,49.056604504585266,0.741935,74.19354915618896,31,23,17,22,19,7,0,0,0,0.6296296,70.4,1.1647727,36.84210479259491,19,34,55.88235259056091,0.5566038,1.5471698,17
2569,2643,79,91,0,26,8,0,1,0,20,0,0,42,1.5555556,0.4,0,0,0.8888889,1,0,0,0,14,0.333333,78,26,33.33333432674408,0.740741,74.0740716457367,27,20,16,9,27,7,0,0,0,0.30769232,81.8,0.9657701,25.925925374031067,19,51,37.254902720451355,0.37820512,1.0128205,7,3,35,3,0,1,0,21,0,0,41,1.375,0.14285715,0.14285715,0,0.1875,1,0,0,0,22,0.492308,65,32,49.23076927661896,0.888889,88.88888955116272,18,16,6,16,29,11,0,0,0,0.18181819,82.2,1.107056,37.931033968925476,21,36,58.33333134651184,0.5769231,1.4,12
2569,3117,105,46,3,36,14,0,0,0,24,0,0,58,1.5,0.5833333,0.125,0,1,1,0,0,0,21,0.54878,82,45,54.878050088882446,0.631579,63.15789222717285,19,12,22,14,13,3,0,0,0,0.5945946,81.6,1.2867647,23.076923191547394,42,69,60.86956262588501,0.56707317,1.2804878,0,0,17,7,0,0,0,18,0,0,21,0.20833333,0.3888889,0,0,0.29166666,1,0,0,0,5,0.304348,46,14,30.434781312942505,0.551724,55.17241358757019,29,16,4,24,23,2,0,0,0,0.125,77.6,0.5927835,8.695652335882187,12,23,52.173912525177,0.32608697,1,0
2569,2634,90,88,6,30,6,0,1,0,22,0,0,44,1.1111112,0.27272728,0.27272728,6.6666665,0.33333334,1,0,0,0,20,0.467742,62,29,46.77419364452362,0.636364,63.63636255264282,33,21,14,18,20,11,3,0,0,0.42424244,82.2,1.0948906,55.000001192092896,18,42,42.85714328289032,0.5564516,1.451613,0,2,26,5,0,2,0,25,0,0,42,1.0833334,0.2,0.08,0,0.41666666,1,0,0,0,13,0.402778,72,29,40.27777910232544,0.741935,74.19354915618896,31,23,16,12,19,7,0,0,0,0.37209302,80.4,1.0945274,36.84210479259491,22,53,41.50943458080292,0.4513889,1.2222222,0
2643,2569,57,74,6,25,7,15,0,0,10,0,0,40,0.94736844,0.7,0.6,18,0.36842105,1,0,0,0,18,0.343284,67,23,34.32835936546326,0.857143,85.71428656578064,7,6,15,19,29,5,1,0,0,0.3409091,74.8,0.76203203,17.241379618644714,18,38,47.36842215061188,0.38059703,0.8507463,1,4,29,9,18,0,0,13,0,0,40,0.78571427,0.6923077,0.30769232,0,0.64285713,1,0,0,0,11,0.461538,65,30,46.15384638309479,0.6,60.00000238418579,10,6,11,14,15,8,0,0,0,0.31428573,72,1.0277778,53.33333611488342,22,50,43.99999976158142,0.52307695,1.1384616,17
2569,571,102,67,6,36,11,0,1,0,23,0,0,52,1.8,0.47826087,0.26086956,0,0.73333335,1,0,0,0,27,0.545455,77,42,54.54545617103577,0.722222,72.22222089767456,18,13,16,15,22,5,0,0,0,0.45714286,83.2,1.2259616,22.727273404598236,37,55,67.27272868156433,0.5779221,1.3246753,0,5,22,8,0,0,0,15,0,0,30,0.68421054,0.53333336,0.33333334,13,0.42105263,1,0,0,0,13,0.353846,65,23,35.38461625576019,0.666667,66.66666865348816,21,14,8,19,30,7,1,0,0,0.1904762,85.4,0.78454334,23.333333432674408,16,35,45.71428596973419,0.4076923,1.0307692,0
2617,2571,71,83,4,21,10,21,0,0,17,0,0,34,0.9375,0.5882353,0.23529412,15,0.625,1,0,0,0,15,0.426471,68,29,42.64705777168274,0.5,50,10,5,13,16,23,8,1,0,0,0.33333334,76,0.93421054,34.78260934352875,21,45,46.666666865348816,0.4852941,1.0441177,2,1,29,4,16,0,0,18,0,0,37,1,0.22222222,0.055555556,0,0.22222222,1,0,0,0,18,0.551724,58,32,55.17241358757019,0.625,62.5,16,10,8,18,25,9,0,0,0,0.30769232,74.4,1.1155914,36.000001430511475,23,33,69.69696879386902,0.62931037,1.4310344,14
2571,597,99,62,4,28,8,23,0,0,11,0,0,39,2.3636363,0.72727275,0.36363637,0,0.72727275,1,0,0,0,26,0.564516,62,35,56.45161271095276,0.733333,73.33333492279053,15,11,11,11,35,18,0,28,15,0.4074074,68,1.4558823,51.428574323654175,17,27,62.962961196899414,0.7096774,1.5967742,42,1,19,7,9,0,0,15,0,0,25,0.7647059,0.46666667,0.06666667,13,0.4117647,1,0,0,0,13,0.421053,57,24,42.105263471603394,0.8,80.0000011920929,5,4,6,17,24,10,1,22,2,0.18181819,71,0.87323946,41.66666567325592,14,33,42.424243688583374,0.50877196,1.0877193,0
2571,2399,112,47,7,37,15,28,0,0,10,0,0,51,2.1538463,1.5,0.7,0,1.1538461,1,0,0,0,28,0.584416,77,45,58.44155550003052,0.714286,71.42857313156128,7,5,14,13,32,17,0,54,33,0.4375,78.8,1.4213197,53.125,28,45,62.22222447395325,0.6948052,1.4545455,65,1,20,7,9,0,0,5,0,0,23,0.55,1.4,0.2,0,0.35,1,0,0,0,11,0.310345,58,18,31.034481525421143,0.555556,55.55555820465088,9,5,3,20,19,6,0,24,5,0.075,78.6,0.5979644,31.578946113586426,12,39,30.769231915473938,0.36206895,0.8103448,0
2623,2571,75,63,7,32,6,9,0,0,16,0,0,38,0.8,0.375,0.4375,0,0.4,1,0,0,0,12,0.482759,58,28,48.27586114406586,0.75,75,12,9,6,15,26,10,0,30,9,0.2,71.8,1.0445682,38.46153914928436,18,32,56.25,0.5689655,1.2931035,12,4,25,5,17,1,0,13,0,0,35,0.8181818,0.3846154,0.30769232,0,0.45454547,1,0,0,0,9,0.377049,61,23,37.704917788505554,0.590909,59.090906381607056,22,13,10,11,16,4,0,30,3,0.2631579,70.8,0.88983047,25,19,45,42.222222685813904,0.40983605,1.0327868,3
2900,2571,77,92,0,17,5,12,0,0,20,0,0,20,1.8571428,0.25,0,13,0.71428573,1,0,0,0,13,0.460317,63,29,46.0317462682724,0.714286,71.42857313156128,7,5,3,7,34,14,1,0,0,0.0882353,70.8,1.0875705,41.17647111415863,15,29,51.724135875701904,0.5714286,1.2222222,7,3,32,2,8,0,0,13,0,0,33,1.4166666,0.15384616,0.23076923,0,0.16666667,1,0,0,0,17,0.638298,47,30,63.82978558540344,0.913043,91.30434989929199,23,21,1,12,20,11,0,0,0,0.05882353,67.2,1.3690476,55.000001192092896,19,27,70.37037014961243,0.7553192,1.9574468,15
2710,2571,75,93,2,18,11,22,0,0,18,0,0,33,1.2222222,0.6111111,0.11111111,0,1.2222222,1,0,0,0,11,0.352941,68,24,35.29411852359772,0.791667,79.16666865348816,24,19,15,9,27,8,0,0,0,0.3409091,71.6,1.0474861,29.629629850387573,16,41,39.024388790130615,0.4117647,1.1029412,7,1,31,6,12,0,0,22,0,0,35,1.2941177,0.27272728,0.045454547,0,0.3529412,1,0,0,0,22,0.607843,51,31,60.784316062927246,0.909091,90.90909361839294,22,20,4,17,17,11,0,0,0,0.2,72.8,1.2774725,64.70588445663452,20,34,58.82353186607361,0.71568626,1.8235294,24
155,2571,64,70,2,28,5,8,0,0,20,0,0,40,0.8181818,0.25,0.1,0,0.45454547,1,0,0,0,9,0.344262,61,21,34.42623019218445,0.888889,88.88888955116272,18,16,12,11,26,6,0,28,4,0.3,67.2,0.952381,23.076923191547394,15,35,42.85714328289032,0.39344263,1.0491803,0,4,29,9,11,0,0,17,0,0,40,0.8888889,0.5294118,0.23529412,0,1,1,0,0,0,8,0.442623,61,27,44.262295961380005,0.578947,57.894736528396606,19,11,11,9,18,5,0,34,7,0.32352942,66.6,1.051051,27.77777910232544,22,43,51.16279125213623,0.48360655,1.1475409,11
2572,2730,81,67,1,32,8,18,0,0,12,0,0,43,1.0833334,0.6666667,0.083333336,13,0.6666667,1,0,0,0,13,0.459016,61,28,45.90163826942444,0.681818,68.18181872367859,22,15,11,12,24,10,1,26,15,0.33333334,71.8,1.1281337,41.66666567325592,18,37,48.64864945411682,0.5409836,1.3278688,30,6,27,4,0,1,0,15,0,0,39,0.5,0.26666668,0.4,0,0.2857143,1,0,0,0,7,0.369231,65,24,36.92307770252228,0.583333,58.33333134651184,12,7,12,14,29,12,0,22,5,0.29268292,71.8,0.9331476,41.37931168079376,12,36,33.33333432674408,0.46153846,1.0307692,0
2628,2572,83,51,4,34,8,15,0,0,11,0,0,53,1.25,0.72727275,0.36363637,10,0.5,1,0,0,0,20,0.492754,69,34,49.275362491607666,0.636364,63.63636255264282,11,7,19,16,22,8,2,42,17,0.54285717,72.4,1.1464088,36.36363744735718,26,47,55.31914830207825,0.5507246,1.2028985,34,3,20,8,10,0,0,16,0,0,27,0.6875,0.5,0.1875,11,0.5,1,0,0,0,11,0.333333,63,21,33.33333432674408,1,100,6,6,7,16,21,3,1,28,10,0.16666667,75.4,0.67639256,14.28571492433548,18,42,42.85714328289032,0.35714287,0.8095238,0
2636,2572,73,74,0,26,8,17,0,0,14,0,0,40,0.8,0.5714286,0,0,0.8,1,0,0,0,8,0.380952,63,24,38.0952388048172,0.68,68.00000071525574,25,17,14,10,20,8,0,24,9,0.35897437,69,1.057971,40.00000059604645,16,43,37.20930218696594,0.44444445,1.1587301,5,7,30,8,16,1,0,17,0,0,36,0.9230769,0.47058824,0.4117647,0,0.61538464,1,0,0,0,12,0.491228,57,28,49.12280738353729,0.666667,66.66666865348816,18,12,6,13,20,6,0,28,15,0.20689656,71.2,1.0393258,30.000001192092896,22,37,59.45945978164673,0.54385966,1.2982457,10
2638,2572,87,54,5,29,5,12,1,0,18,0,0,32,2.4,0.2777778,0.2777778,0,0.5,1,0,0,0,24,0.561404,57,32,56.14035129547119,1,100,8,8,3,10,27,15,0,22,4,0.12,67.2,1.2946429,55.55555820465088,17,30,56.66666626930237,0.69298244,1.5263158,35,1,22,3,7,0,0,12,0,0,35,0.5714286,0.25,0.083333336,0,0.21428572,1,0,0,0,8,0.345455,55,19,34.54545438289642,0.590909,59.090906381607056,22,13,13,14,11,3,0,24,2,0.3611111,64.8,0.8333333,27.272728085517883,16,44,36.36363744735718,0.37272727,0.9818182,1
2572,111951,100,50,7,32,13,38,0,0,11,0,0,39,2.2727273,1.1818181,0.6363636,0,1.1818181,1,0,0,0,25,0.57971,69,40,57.971012592315674,0.736842,73.68420958518982,19,14,7,11,22,6,0,56,20,0.2413793,80.6,1.2406948,27.272728085517883,34,47,72.34042286872864,0.6231884,1.4492754,50,0,26,7,2,0,0,16,0,0,34,0.4,0.4375,0,12,0.23333333,1,0,0,0,12,0.309091,55,17,30.909091234207153,0.538462,53.84615659713745,13,7,8,30,25,9,1,10,5,0.21052632,83.2,0.60096157,36.000001430511475,8,30,26.66666805744171,0.3909091,0.90909094,0
2579,2908,78,60,6,35,10,20,1,0,17,0,0,52,0.71428573,0.5882353,0.3529412,0,0.71428573,1,0,0,0,10,0.394737,76,30,39.47368562221527,0.666667,66.66666865348816,21,14,17,14,19,4,0,42,13,0.36956522,81.4,0.9582309,21.052631735801697,26,57,45.614033937454224,0.42105263,1.0263158,18,5,31,8,15,0,0,21,0,0,34,0.55,0.3809524,0.23809524,0,0.4,1,0,0,0,11,0.403846,52,21,40.38461446762085,0.5,50,22,11,3,20,18,7,0,20,9,0.09677419,77.8,0.77120817,38.88888955116272,14,34,41.17647111415863,0.47115386,1.1538461,9
2579,2747,85,74,4,25,5,22,0,0,22,0,0,30,1.0588236,0.22727273,0.18181819,18,0.29411766,1,0,0,0,18,0.596154,52,31,59.61538553237915,0.733333,73.33333492279053,15,11,5,17,22,12,1,0,0,0.23809524,71,1.1971831,54.54545617103577,19,30,63.333332538604736,0.71153843,1.6346154,14,0,15,10,16,0,0,19,0,0,24,1,0.5263158,0,0,0.71428573,1,0,0,0,14,0.385965,57,22,38.596490025520325,0.782609,78.2608687877655,23,18,9,14,35,12,0,0,0,0.25714287,71.2,1.0393258,34.285715222358704,10,22,45.45454680919647,0.49122807,1.2982457,8
2579,2019,110,51,9,36,9,23,0,0,9,0,0,59,3.875,1,1,0,1.125,1,0,0,0,31,0.542169,83,45,54.21686768531799,0.666667,66.66666865348816,12,8,23,8,32,12,0,60,24,0.6052632,72.8,1.510989,37.5,33,51,64.70588445663452,0.61445785,1.3253012,59,5,15,4,5,0,0,10,0,0,20,0.78571427,0.4,0.5,0,0.2857143,1,0,0,0,11,0.322581,62,20,32.258063554763794,0.75,75,4,3,5,14,24,8,0,14,9,0.11904762,72.6,0.70247936,33.33333432674408,12,38,31.578946113586426,0.38709676,0.82258064,2
2633,2579,66,46,4,28,11,0,0,0,18,0,0,40,1,0.6111111,0.22222222,7.5,0.73333335,1,0,0,0,15,0.436364,55,24,43.63636374473572,0.44,43.99999976158142,25,11,12,15,21,7,2,0,0,0.38709676,70,0.94285715,33.33333432674408,17,34,50,0.5,1.2,22,3,28,7,0,0,0,20,0,0,38,0.4347826,0.35,0.15,10,0.3043478,1,0,0,0,10,0.346939,49,17,34.69387888908386,0.352941,35.29411852359772,17,6,10,23,19,6,1,0,0,0.3125,69.8,0.6590258,31.578946113586426,11,30,36.666667461395264,0.40816328,0.93877554,6
2579,2633,57,81,6,24,6,6,0,0,14,0,0,34,0.84615386,0.42857143,0.42857143,0,0.46153846,1,0,0,0,11,0.314815,54,17,31.481480598449707,0.857143,85.71428656578064,21,18,10,13,19,5,0,22,12,0.27027026,65.4,0.8715596,26.31579041481018,12,35,34.285715222358704,0.3611111,1.0555556,2,6,27,10,17,0,0,20,0,0,38,2.25,0.5,0.3,0,1.25,1,0,0,0,18,0.428571,63,27,42.85714328289032,0.928571,92.85714030265808,14,13,11,8,27,14,0,14,11,0.30555555,65.6,1.2347561,51.851850748062134,13,36,36.11111044883728,0.53968257,1.2857143,26
2655,2582,70,73,3,21,14,18,0,0,13,0,0,27,0.875,1.0769231,0.23076923,14,0.875,1,0,0,0,14,0.464286,56,26,46.42857015132904,0.666667,66.66666865348816,18,12,6,16,23,6,1,38,15,0.2,74.2,0.9433963,26.0869562625885,20,33,60.60606241226196,0.51785713,1.25,4,4,26,6,19,0,0,12,0,0,35,1.1428572,0.5,0.33333334,24,0.2857143,1,0,0,0,24,0.508475,59,30,50.847458839416504,0.625,62.5,8,5,9,21,19,8,1,26,8,0.31034482,75.2,0.9707447,42.105263471603394,22,40,55.000001192092896,0.5762712,1.2372881,14
2582,3120,109,53,5,25,21,54,0,0,9,0,0,37,1.3846154,2.3333333,0.5555556,0,1.6153846,1,0,0,0,18,0.57971,69,40,57.971012592315674,0.69697,69.69696879386902,33,23,12,13,18,6,0,0,0,0.41379312,83.2,1.3100961,33.33333432674408,34,51,66.66666865348816,0.6231884,1.5797101,56,3,23,8,9,0,0,20,0,0,29,0.22857143,0.4,0.15,8,0.22857143,1,0,0,0,8,0.354167,48,17,35.41666567325592,0.666667,66.66666865348816,12,8,6,35,28,11,1,0,0,0.19354838,82.8,0.6400966,39.28571343421936,6,20,30.000001192092896,0.46875,1.1041666,0
2634,2582,80,82,2,26,6,18,0,0,21,0,0,39,0.55,0.2857143,0.0952381,11,0.3,1,0,0,0,11,0.461538,52,24,46.15384638309479,0.818182,81.81818127632141,33,27,13,20,14,5,1,0,0,0.4642857,73.2,1.0928962,35.71428656578064,19,38,50,0.50961536,1.5384616,8,2,19,11,21,0,0,23,0,0,23,0.9230769,0.47826087,0.08695652,12,0.84615386,1,0,0,0,12,0.490909,55,27,49.09090995788574,0.761905,76.1904776096344,21,16,4,13,20,12,1,0,0,0.14285715,73.4,1.1171662,60.00000238418579,15,35,42.85714328289032,0.6,1.4909091,5
2582,2877,86,68,1,17,18,41,0,0,15,0,0,27,1.7272727,1.2,0.06666667,0,1.6363636,1,0,0,0,19,0.508475,59,30,50.847458839416504,0.580645,58.06451439857483,31,18,10,11,18,8,0,38,16,0.3448276,72.4,1.1878452,44.44444477558136,22,41,53.658539056777954,0.5762712,1.4576272,27,0,26,2,8,1,0,20,0,0,29,0.53571427,0.1,0,15,0.071428575,1,0,0,0,15,0.543478,46,25,54.347825050354004,0.866667,86.66666746139526,15,13,3,28,13,5,1,0,0,0.14285715,78,0.8717949,38.46153914928436,20,33,60.60606241226196,0.59782606,1.4782609,6
2582,2640,63,50,1,21,14,0,1,0,24,0,0,24,1,0.5833333,0.041666668,0,1.1666666,1,0,0,0,12,0.44,50,22,43.99999976158142,0.823529,82.35294222831726,17,14,3,12,14,5,0,0,0,0.10714286,65.8,0.95744675,35.71428656578064,17,36,47.22222089767456,0.49,1.26,12,6,24,5,0,0,0,19,0,0,40,0.48,0.2631579,0.31578946,4,0.2,1,0,0,0,12,0.387755,49,19,38.77550959587097,0.411765,41.17647111415863,17,7,16,25,18,5,3,0,0,0.53333336,67.8,0.7374631,27.77777910232544,14,31,45.16128897666931,0.4387755,1.0204082,2
2755,2582,83,77,0,25,6,0,0,0,17,0,0,36,1.2727273,0.3529412,0,14,0.54545456,1,0,0,0,14,0.520833,48,25,52.08333134651184,0.710526,71.05262875556946,38,27,11,11,17,6,1,0,0,0.47826087,64.2,1.292835,35.29411852359772,19,31,61.29032373428345,0.5833333,1.7291666,9,2,18,5,0,0,0,22,0,0,25,0.9,0.22727273,0.09090909,4.5,0.5,1,0,0,0,9,0.509804,51,26,50.98039507865906,0.68,68.00000071525574,25,17,7,10,20,8,2,0,0,0.28,66,1.1666666,40.00000059604645,18,31,58.06451439857483,0.5882353,1.5098039,5
2599,2597,76,70,8,21,9,23,0,0,11,0,0,26,1.5833334,0.8181818,0.72727275,0,0.75,1,0,0,0,19,0.568966,58,33,56.896549463272095,0.5,50,14,7,5,12,14,3,0,56,24,0.2,70.6,1.0764873,21.42857164144516,30,44,68.18181872367859,0.5948276,1.3103448,7,1,24,10,11,0,0,19,0,0,40,0.61904764,0.5263158,0.05263158,6.5,0.47619048,1,0,0,0,13,0.4,60,24,40.00000059604645,0.785714,78.57142686843872,14,11,16,21,26,11,2,22,8,0.44444445,72.6,0.9641873,42.307692766189575,13,34,38.235294818878174,0.49166667,1.1666666,13
2597,2900,73,91,1,23,9,13,0,0,13,0,0,38,0.85714287,0.6923077,0.07692308,0,0.64285713,1,0,0,0,12,0.415385,65,27,41.53846204280853,0.6875,68.75,16,11,15,14,32,8,0,0,0,0.39473686,70.4,1.0369318,25,19,33,57.575756311416626,0.47692308,1.1230769,0,2,24,8,20,0,0,14,0,0,28,1.5,0.5714286,0.14285715,0,0.8,1,0,0,0,15,0.557377,61,34,55.737704038619995,1,100,9,9,4,10,31,14,0,0,0,0.14814815,70.6,1.2889519,45.16128897666931,20,30,66.66666865348816,0.6721311,1.4918033,18
2612,2597,60,71,5,23,7,12,1,0,24,0,0,37,0.7058824,0.29166666,0.20833333,6,0.4117647,1,0,0,0,12,0.333333,54,18,33.33333432674408,0.709677,70.96773982048035,31,22,14,17,14,2,2,0,0,0.3888889,71.4,0.84033614,14.28571492433548,16,40,40.00000059604645,0.35185185,1.1111112,5,6,27,9,20,0,0,23,0,0,35,0.78571427,0.39130434,0.26086956,11,0.64285713,1,0,0,0,11,0.428571,49,21,42.85714328289032,0.741935,74.19354915618896,31,23,8,14,17,6,1,0,0,0.2857143,68.4,1.0380117,35.29411852359772,15,32,46.875,0.48979592,1.4489796,11
2597,2380,113,51,9,41,8,23,1,0,23,0,0,58,1.4117647,0.3478261,0.39130434,24,0.47058824,1,0,0,0,24,0.588235,68,40,58.82353186607361,0.735294,73.52941036224365,34,25,17,17,23,8,1,60,33,0.60714287,82.6,1.3680388,34.78260934352875,32,45,71.11111283302307,0.64705884,1.6617647,65,2,14,9,5,1,0,23,0,0,25,0.3,0.39130434,0.08695652,0,0.45,1,0,0,0,6,0.25,64,16,25,0.608696,60.86956262588501,23,14,11,20,25,5,0,20,5,0.22916667,82.2,0.620438,20.000000298023224,11,39,28.205129504203796,0.2890625,0.796875,0
2771,2597,74,64,7,20,8,15,2,0,16,0,0,25,1.2727273,0.5,0.4375,0,0.72727275,1,0,0,0,14,0.565217,46,26,56.521737575531006,0.625,62.5,24,15,5,11,18,7,0,0,0,0.25,61.6,1.2012987,38.88888955116272,19,28,67.85714030265808,0.6413044,1.6086956,14,0,23,5,17,0,0,19,0,0,41,0.8125,0.2631579,0,4.3333335,0.3125,1,0,0,0,13,0.368421,57,21,36.84210479259491,0.764706,76.47058963775635,17,13,18,16,25,9,3,0,0,0.5,64.8,0.98765427,36.000001430511475,12,32,37.5,0.4473684,1.122807,3
2597,2598,70,53,6,32,4,10,0,0,16,0,0,43,1.25,0.25,0.375,15,0.33333334,1,0,0,0,15,0.483871,62,30,48.38709533214569,0.5,50,6,3,11,12,18,7,1,0,0,0.34375,66.4,1.0542169,38.88888955116272,23,44,52.272725105285645,0.5403226,1.1290323,19,2,22,3,14,0,0,8,0,0,29,1.0909091,0.375,0.25,12,0.27272728,1,0,0,0,12,0.351852,54,19,35.18518507480621,0.555556,55.55555820465088,18,10,7,11,17,5,1,0,0,0.2,66.2,0.8006043,29.411765933036804,14,37,37.837839126586914,0.39814815,0.9814815,10
2681,2597,81,76,3,21,3,13,0,0,21,0,0,33,1.1666666,0.14285715,0.14285715,0,0.25,1,0,0,0,14,0.568966,58,33,56.896549463272095,0.882353,88.23529481887817,17,15,12,12,8,0,0,60,16,0.48,64.8,1.25,0,33,50,66.00000262260437,0.5689655,1.3965517,9,1,14,6,19,0,0,19,0,0,24,1.4,0.31578946,0.05263158,14,0.6,1,0,0,0,14,0.490909,55,27,49.09090995788574,0.727273,72.72727489471436,22,16,10,10,21,6,1,30,7,0.35714287,64.8,1.1728394,28.57142984867096,21,34,61.764705181121826,0.54545456,1.3818182,7
2597,112358,65,80,1,25,4,13,0,0,16,0,0,38,0.8125,0.25,0.0625,6.5,0.25,1,0,0,0,13,0.343284,67,23,34.32835936546326,0.75,75,8,6,13,16,34,13,2,20,10,0.29545453,75.2,0.86436176,38.235294818878174,10,33,30.30303120613098,0.4402985,0.9701493,3,5,32,12,27,0,0,13,0,0,44,1.8181819,0.9230769,0.3846154,0,1.0909091,1,0,0,0,20,0.444444,63,28,44.44444477558136,0.666667,66.66666865348816,24,16,12,11,23,8,0,38,39,0.34285715,71.6,1.1173185,34.78260934352875,20,40,50,0.50793654,1.2698413,18
2803,2597,85,68,10,35,5,17,0,0,15,0,0,49,1.1428572,0.33333334,0.6666667,0,0.35714287,1,0,0,0,16,0.46875,64,30,46.875,0.782609,78.2608687877655,23,18,14,14,24,7,0,44,12,0.4117647,73.2,1.1612022,29.16666567325592,23,40,57.499998807907104,0.5234375,1.328125,21,3,25,8,5,0,0,20,0,0,45,1.8,0.4,0.15,0,0.8,1,0,0,0,18,0.333333,78,26,33.33333432674408,0.714286,71.42857313156128,14,10,20,10,28,6,0,30,4,0.3846154,73.6,0.92391306,21.42857164144516,20,50,40.00000059604645,0.37179488,0.8717949,4
2597,2681,69,72,0,27,5,8,0,0,17,0,0,33,0.9285714,0.29411766,0,4.3333335,0.35714287,1,0,0,0,13,0.415094,53,22,41.50943458080292,0.869565,86.95651888847351,23,20,6,14,21,5,3,0,0,0.19354838,73.2,0.942623,23.80952388048172,17,32,53.125,0.46226415,1.3018868,2,2,24,4,15,0,0,20,0,0,35,1.2222222,0.2,0.1,0,0.44444445,1,0,0,0,11,0.423729,59,25,42.37288236618042,0.666667,66.66666865348816,24,16,11,9,16,6,0,0,0,0.32352942,66.6,1.0810812,37.5,19,43,44.186046719551086,0.47457626,1.220339,9
