homePoints,awayPoints,homeBlocks,homeDefensiveRebounds,homeSteals,homeTurnoverPoints,homeDisqualifications,homeFlagrantFouls,homeFouls,homeEjections,homeTechnicalFouls,homeRebounds,homeAssistTurnoverRatio,homeStealFoulRatio,homeBlockFoulRatio,homeTeamAssistTurnoverRatio,homeStealTurnoverRatio,homeGamesPlayed,homeGamesStarted,homeDoubleDouble,homeTripleDouble,homeAssists,homeFieldGoals,homeFieldGoalsAttempted,homeFieldGoalsMade,homeFieldGoalPct,homeFreeThrows,homeFreeThrowPct,homeFreeThrowsAttempted,homeFreeThrowsMade,homeOffensiveRebounds,homeTurnovers,homeThreePointFieldGoalsAttempted,homeThreePointFieldGoalsMade,homeTeamTurnovers,homePointsInPaint,homeFastBreakPoints,homeOffensiveReboundPct,homeEstimatedPossessions,homePointsPerEstimatedPossessions,homeThreePointFieldGoalPct,homeTwoPointFieldGoalsMade,homeTwoPointFieldGoalsAttempted,homeTwoPointFieldGoalPct,homeShootingEfficiency,homeScoringEfficiency,awayBlocks,awayDefensiveRebounds,awaySteals,awayTurnoverPoints,awayDisqualifications,awayFlagrantFouls,awayFouls,awayEjections,awayTechnicalFouls,awayRebounds,awayAssistTurnoverRatio,awayStealFoulRatio,awayBlockFoulRatio,awayTeamAssistTurnoverRatio,awayStealTurnoverRatio,awayGamesPlayed,awayGamesStarted,awayDoubleDouble,awayTripleDouble,awayAssists,awayFieldGoals,awayFieldGoalsAttempted,awayFieldGoalsMade,awayFieldGoalPct,awayFreeThrows,awayFreeThrowPct,awayFreeThrowsAttempted,awayFreeThrowsMade,awayOffensiveRebounds,awayTurnovers,awayThreePointFieldGoalsAttempted,awayThreePointFieldGoalsMade,awayTeamTurnovers,awayPointsInPaint,awayFastBreakPoints,awayOffensiveReboundPct,awayEstimatedPossessions,awayPointsPerEstimatedPossessions,awayThreePointFieldGoalPct,awayTwoPointFieldGoalsMade,awayTwoPointFieldGoalsAttempted,awayTwoPointFieldGoalPct,awayShootingEfficiency,awayScoringEfficiency
66,62,1,24,6,12,0,0,13,0,0,33,0.875,0.46153846,0.07692308,0,0.75,1,0,0,0,7,0.52,50,26,51.99999809265137,0.666667,66.66666865348816,18,12,9,8,11,2,0,34,11,0.375,56.2,1.1743772,18.18181872367859,24,39,61.538463830947876,0.54,1.32,2,17,1,4,0,0,17,0,0,28,0.7777778,0.05882353,0.11764706,0,0.11111111,1,0,0,0,7,0.433333,60,26,43.33333373069763,0.75,75,4,3,11,9,17,7,0,32,5,0.32352942,59.6,1.0402685,41.17647111415863,19,43,44.186046719551086,0.49166667,1.0333333
66,71,4,22,6,16,1,0,13,0,0,30,1.6,0.46153846,0.30769232,0,0.6,1,0,0,0,16,0.454545,55,25,45.45454680919647,0.538462,53.84615659713745,13,7,8,10,28,9,0,20,10,0.26666668,62.2,1.0610932,32.14285671710968,16,27,59.25925970077515,0.53636366,1.2,4,25,6,17,1,0,16,0,0,36,1.0833334,0.375,0.25,0,0.5,1,0,0,0,13,0.448276,58,26,44.82758641242981,0.875,87.5,8,7,11,12,24,12,0,22,6,0.34375,62.2,1.1414791,50,14,34,41.17647111415863,0.55172414,1.2241379
83,69,5,32,6,11,0,0,13,0,0,45,1.3076923,0.46153846,0.3846154,17,0.46153846,1,0,0,0,17,0.492063,63,31,49.20634925365448,0.652174,65.21739363670349,23,15,13,13,17,6,1,38,15,0.40625,73.2,1.1338798,35.29411852359772,25,46,54.347825050354004,0.53968257,1.3174603,0,24,11,16,0,0,20,0,0,29,1.0833334,0.55,0,0,0.9166667,1,0,0,0,13,0.410714,56,23,41.07142984867096,0.521739,52.173912525177,23,12,5,12,30,11,0,18,16,0.15151516,72.2,0.9556787,36.666667461395264,12,26,46.15384638309479,0.5089286,1.2321428
68,57,6,32,5,9,0,0,16,0,0,46,2,0.3125,0.375,0,0.71428573,1,0,0,0,14,0.366667,60,22,36.666667461395264,0.782609,78.2608687877655,23,18,14,7,27,6,0,24,14,0.36842105,62.2,1.0932475,22.22222238779068,16,33,48.48484992980957,0.41666666,1.1333333,1,24,4,5,0,0,21,0,0,32,1.2857143,0.1904762,0.04761905,0,0.5714286,1,0,0,0,9,0.35,60,21,34.99999940395355,0.727273,72.72727489471436,11,8,8,7,22,7,0,18,5,0.20512821,63.4,0.89905363,31.81818127632141,14,38,36.84210479259491,0.40833333,0.95
69,67,4,30,3,6,0,0,16,0,0,43,0.9375,0.1875,0.25,0,0.1875,1,0,0,0,15,0.416667,60,25,41.66666567325592,0.777778,77.77777910232544,18,14,13,16,22,5,0,34,9,0.37142858,70.2,0.98290604,22.727273404598236,20,38,52.63158082962036,0.45833334,1.15,3,25,6,27,0,0,16,0,0,27,1.0769231,0.375,0.1875,0,0.46153846,1,0,0,0,14,0.428571,56,24,42.85714328289032,0.875,87.5,8,7,2,13,32,12,0,20,11,0.0625,70.2,0.954416,37.5,12,24,50,0.53571427,1.1964285
86,80,5,30,8,12,0,0,13,0,0,37,1.2142857,0.61538464,0.3846154,0,0.5714286,1,0,0,0,17,0.491228,57,28,49.12280738353729,0.8,80.0000011920929,25,20,7,14,23,10,0,0,0,0.2413793,74,1.1621622,43.478259444236755,18,34,52.941179275512695,0.57894737,1.5087719,2,24,7,19,0,0,18,0,0,32,1.2727273,0.3888889,0.11111111,0,0.6363636,1,0,0,0,14,0.461538,65,30,46.15384638309479,0.6,60.00000238418579,20,12,8,11,22,8,0,40,6,0.22857143,76,1.0526316,36.36363744735718,22,43,51.16279125213623,0.52307695,1.2307693
58,62,7,30,4,0,0,0,12,0,0,39,0.4,0.33333334,0.5833333,3,0.26666668,1,0,0,0,6,0.418182,55,23,41.81818068027496,1,100,11,11,9,15,13,1,2,40,0,0.28125,67.4,0.86053413,7.6923079788684845,22,42,52.3809552192688,0.42727274,1.0545454,4,22,6,0,0,0,15,0,0,33,1.875,0.4,0.26666668,0,0.75,1,0,0,0,15,0.383333,60,23,38.333332538604736,0.583333,58.33333134651184,12,7,11,8,20,9,0,20,0,0.2972973,61.8,1.0032363,44.999998807907104,14,40,34.99999940395355,0.45833334,1.0333333
76,55,5,32,10,14,0,0,14,0,0,47,0.73333335,0.71428573,0.35714287,11,0.6666667,1,0,0,0,11,0.421053,57,24,42.105263471603394,0.884615,88.46153616905212,26,23,15,15,19,5,1,0,0,0.45454547,68.4,1.111111,26.31579041481018,19,38,50,0.4649123,1.3333334,1,20,6,9,1,0,20,0,0,27,0.6666667,0.3,0.05,8,0.5,1,0,0,0,8,0.322034,59,19,32.20339119434357,0.923077,92.30769276618958,13,12,7,12,22,5,1,0,0,0.175,70.2,0.7834758,22.727273404598236,14,37,37.837839126586914,0.3644068,0.9322034
81,67,3,32,6,12,1,0,20,0,0,40,1.1818181,0.3,0.15,13,0.54545456,1,0,0,0,13,0.491228,57,28,49.12280738353729,0.814815,81.4814805984497,27,22,8,11,13,3,1,0,0,0.27586207,71.8,1.1281337,23.076923191547394,25,44,56.81818127632141,0.51754385,1.4210526,6,24,3,11,1,0,23,0,0,33,1.2,0.13043478,0.26086956,0,0.3,1,0,0,0,12,0.4,60,24,40.00000059604645,0.681818,68.18181872367859,22,15,9,10,22,4,0,26,12,0.25,69.8,0.95988536,18.18181872367859,20,38,52.63158082962036,0.43333334,1.1166667
80,75,4,23,6,0,0,0,15,0,0,34,2.4285715,0.4,0.26666668,0,0.85714287,1,0,0,0,17,0.491803,61,30,49.18032884597778,0.631579,63.15789222717285,19,12,11,7,20,8,0,0,0,0.3548387,64.6,1.2383901,40.00000059604645,22,41,53.658539056777954,0.55737704,1.3114754,1,25,6,0,0,0,20,0,0,38,1.2222222,0.3,0.05,0,0.6666667,1,0,0,0,11,0.459016,61,28,45.90163826942444,0.588235,58.82353186607361,17,10,13,9,25,9,0,0,0,0.3939394,63.8,1.1755486,36.000001430511475,19,36,52.77777910232544,0.5327869,1.2295082
76,64,2,26,4,14,0,0,13,0,0,45,1.2857143,0.30769232,0.15384616,9,0.5714286,1,0,0,0,9,0.411765,68,28,41.17647111415863,0.666667,66.66666865348816,18,12,19,7,30,8,1,36,1,0.475,64.2,1.1838007,26.66666805744171,20,38,52.63158082962036,0.47058824,1.117647,2,23,5,7,2,0,15,0,0,27,1,0.33333334,0.13333334,4.5,0.5555556,1,0,0,0,9,0.46,50,23,46.00000083446503,0.6,60.00000238418579,20,12,4,9,16,6,2,30,4,0.14814815,65,0.9846154,37.5,17,34,50,0.52,1.28
69,70,3,28,4,5,0,0,19,0,0,33,0.8333333,0.21052632,0.15789473,5,0.33333334,1,0,0,0,10,0.454545,55,25,45.45454680919647,0.8,80.0000011920929,15,12,5,12,17,7,2,24,10,0.16666667,70,0.98571426,41.17647111415863,18,38,47.36842215061188,0.5181818,1.2545455,5,24,4,18,0,0,19,0,0,29,1.375,0.21052632,0.2631579,11,0.5,1,0,0,0,11,0.446429,56,25,44.64285671710968,0.833333,83.33333134651184,18,15,5,8,20,5,1,32,9,0.16129032,67.2,1.0416667,25,20,36,55.55555820465088,0.49107143,1.25
59,70,4,22,8,23,0,0,14,0,0,33,0.64285713,0.5714286,0.2857143,9,0.5714286,1,0,0,0,9,0.333333,54,18,33.33333432674408,0.894737,89.47368264198303,19,17,11,14,25,6,1,24,9,0.30555555,65.6,0.8993903,23.999999463558197,12,29,41.37931168079376,0.3888889,1.0925926,8,25,6,18,0,0,19,0,0,34,1,0.31578946,0.42105263,16,0.375,1,0,0,0,16,0.482143,56,27,48.21428656578064,0.666667,66.66666865348816,9,6,9,16,22,10,1,28,5,0.31034482,67.6,1.035503,45.45454680919647,17,34,50,0.5714286,1.25
83,64,3,23,5,17,0,0,16,0,0,32,2.375,0.3125,0.1875,0,0.625,1,0,0,0,19,0.583333,60,35,58.33333134651184,1,100,5,5,9,8,20,8,0,44,6,0.36,61,1.3606558,40.00000059604645,27,40,67.5000011920929,0.65,1.3833333,2,14,4,8,0,0,10,0,0,20,0.7692308,0.4,0.2,0,0.30769232,1,0,0,0,10,0.480769,52,25,48.076921701431274,0.727273,72.72727489471436,11,8,6,13,17,6,0,24,5,0.22222222,63.4,1.0094637,35.29411852359772,19,35,54.28571701049805,0.53846157,1.2307693
81,65,2,25,9,12,0,0,10,0,0,33,0.9,0.9,0.2,0,0.9,1,0,0,0,9,0.528302,53,28,52.83018946647644,0.84,83.99999737739563,25,21,8,10,11,4,0,0,0,0.32,65,1.2461538,36.36363744735718,24,42,57.14285969734192,0.5660377,1.5283018,2,19,7,12,0,0,18,0,0,30,1.3333334,0.3888889,0.11111111,0,0.5833333,1,0,0,0,16,0.389831,59,23,38.98304998874664,0.8,80.0000011920929,10,8,11,12,35,11,0,0,0,0.30555555,64,1.015625,31.42857253551483,12,24,50,0.48305085,1.101695
60,68,5,25,6,2,0,0,16,0,0,39,2.4285715,0.375,0.3125,0,0.85714287,1,0,0,0,17,0.34375,64,22,34.375,0.8,80.0000011920929,10,8,14,7,24,8,0,28,2,0.33333334,61,0.9836066,33.33333432674408,14,40,34.99999940395355,0.40625,0.9375,4,29,1,5,0,0,11,0,0,37,1.2,0.09090909,0.36363637,6,0.1,1,0,0,0,12,0.45283,53,24,45.28301954269409,0.571429,57.14285969734192,14,8,8,10,25,12,2,22,12,0.27586207,62.6,1.086262,47.999998927116394,12,28,42.85714328289032,0.5660377,1.2830188
63,65,4,21,6,0,0,0,14,0,0,31,0.75,0.42857143,0.2857143,0,0.5,1,0,0,0,9,0.428571,49,21,42.85714328289032,0.85,85.00000238418579,20,17,10,12,17,4,0,0,0,0.35714287,59,1.0677966,23.52941185235977,17,32,53.125,0.46938777,1.2857143,2,19,9,0,1,0,20,0,0,30,0.90909094,0.45,0.1,0,0.8181818,1,0,0,0,10,0.407407,54,22,40.74074029922485,0.933333,93.33333373069763,15,14,11,11,19,7,0,0,0,0.34375,60,1.0833334,36.84210479259491,15,35,42.85714328289032,0.4722222,1.2037038
82,67,1,29,2,7,0,0,13,0,0,36,2.8333333,0.15384616,0.07692308,0,0.33333334,1,0,0,0,17,0.508475,59,30,50.847458839416504,0.647059,64.70588445663452,17,11,7,6,26,11,0,0,0,0.2413793,64.8,1.265432,42.307692766189575,19,33,57.575756311416626,0.60169494,1.3898305,0,24,5,9,0,0,13,0,0,33,1.4444444,0.3846154,0,0,0.5555556,1,0,0,0,13,0.389831,59,23,38.98304998874664,0.6875,68.75,16,11,9,9,29,10,0,0,0,0.25,65.4,1.0244648,34.48275923728943,13,30,43.33333373069763,0.47457626,1.1355932
87,110,2,17,6,16,0,0,16,0,0,28,1.1666666,0.375,0.125,0,0.5,1,0,0,0,14,0.476923,65,31,47.69230782985687,0.846154,84.61538553237915,13,11,11,12,26,14,0,28,13,0.32352942,71.2,1.2219101,53.84615659713745,17,39,43.589743971824646,0.5846154,1.3384615,3,25,8,19,0,0,13,0,0,37,2.4444444,0.61538464,0.23076923,22,0.8888889,1,0,0,0,22,0.6,65,39,60.00000238418579,0.619048,61.90476417541504,21,13,12,9,34,19,1,40,18,0.46153846,71.4,1.5406162,55.88235259056091,20,31,64.51612710952759,0.74615383,1.6923077
62,61,4,26,7,0,0,0,15,0,0,33,0.875,0.46666667,0.26666668,14,0.4375,1,0,0,0,14,0.442308,52,23,44.23076808452606,0.666667,66.66666865348816,12,8,7,16,20,8,1,0,0,0.2413793,66.8,0.9281437,40.00000059604645,15,32,46.875,0.5192308,1.1923077,3,23,8,0,0,0,19,0,0,30,0.78571427,0.42105263,0.15789473,0,0.5714286,1,0,0,0,11,0.436364,55,24,43.63636374473572,0.8,80.0000011920929,10,8,7,14,18,5,0,0,0,0.22580644,66,0.92424244,27.77777910232544,19,37,51.35135054588318,0.48181817,1.1090909
74,87,3,27,5,0,0,0,18,0,0,37,0.75,0.2777778,0.16666667,0,0.3125,1,0,0,0,12,0.460317,63,29,46.0317462682724,0.5625,56.25,16,9,10,16,20,7,0,0,0,0.29411766,75.4,0.9814323,34.99999940395355,22,43,51.16279125213623,0.515873,1.1746032,4,23,8,0,0,0,20,0,0,30,1.4444444,0.4,0.2,13,0.8888889,1,0,0,0,13,0.484375,64,31,48.4375,0.791667,79.16666865348816,24,19,7,9,17,6,1,0,0,0.21212122,76.6,1.1357702,35.29411852359772,25,47,53.19148898124695,0.53125,1.359375
52,73,5,15,6,17,1,0,25,0,0,25,0.5714286,0.24,0.2,0,0.42857143,1,0,0,0,8,0.285714,56,16,28.57142984867096,0.611111,61.11111044883728,18,11,10,14,30,9,0,10,0,0.25,67.2,0.77380955,30.000001192092896,7,26,26.923078298568726,0.36607143,0.9285714,8,30,7,14,1,0,20,0,0,41,0.6,0.35,0.4,0,0.35,1,0,0,0,12,0.469388,49,23,46.93877696990967,0.791667,79.16666865348816,24,19,11,20,24,8,0,24,10,0.42307693,67.6,1.0798817,33.33333432674408,15,25,60.00000238418579,0.5510204,1.4897959
83,59,15,28,12,26,1,0,16,0,0,41,1.7,0.75,0.9375,0,1.2,1,0,0,0,17,0.441176,68,30,44.11764740943909,0.678571,67.85714030265808,28,19,13,10,17,4,0,0,0,0.34210527,76.2,1.0892389,23.52941185235977,26,51,50.98039507865906,0.47058824,1.2205882,6,30,4,16,0,0,22,0,0,43,0.4347826,0.18181819,0.27272728,10,0.17391305,1,0,0,0,10,0.370968,62,23,37.09677457809448,0.555556,55.55555820465088,9,5,13,23,17,8,1,0,0,0.33333334,76.6,0.770235,47.05882370471954,15,45,33.33333432674408,0.43548387,0.9516129
90,46,9,40,8,17,0,0,12,0,0,58,1.4615384,0.6666667,0.75,0,0.61538464,1,0,0,0,19,0.515152,66,34,51.51515007019043,0.75,75,24,18,18,13,19,4,0,50,25,0.5625,70.6,1.2747875,21.052631735801697,30,47,63.82978558540344,0.54545456,1.3636364,4,16,8,16,0,0,20,0,0,28,0.9,0.4,0.2,0,0.8,1,0,0,0,9,0.264706,68,18,26.470589637756348,0.5,50,10,5,12,10,28,5,0,24,13,0.24,70,0.6571429,17.85714328289032,13,40,32.499998807907104,0.30147058,0.6764706
63,61,8,29,6,0,0,0,18,0,0,36,0.65,0.33333334,0.44444445,0,0.3,1,0,0,0,13,0.461538,52,24,46.15384638309479,0.818182,81.81818127632141,11,9,7,20,14,6,0,0,0,0.25,69.4,0.90778095,42.85714328289032,18,38,47.36842215061188,0.5192308,1.2115384,1,23,11,0,0,0,17,0,0,34,0.71428573,0.64705884,0.05882353,0,0.78571427,1,0,0,0,10,0.372881,59,22,37.288135290145874,0.714286,71.42857313156128,14,10,11,14,20,7,0,0,0,0.2972973,67.6,0.9023669,34.99999940395355,15,39,38.46153914928436,0.43220338,1.0338984
58,75,2,21,3,0,0,0,13,0,0,31,0.47368422,0.23076923,0.15384616,9,0.15789473,1,0,0,0,9,0.456522,46,21,45.652174949645996,0.631579,63.15789222717285,19,12,10,19,15,4,1,0,0,0.4,63.6,0.9119497,26.66666805744171,17,31,54.83871102333069,0.5,1.2608696,3,19,11,0,0,0,18,0,0,32,1.3,0.6111111,0.16666667,0,1.1,1,0,0,0,13,0.491803,61,30,49.18032884597778,0.666667,66.66666865348816,12,8,13,10,26,7,0,0,0,0.41935483,62.8,1.1942675,26.923078298568726,23,35,65.71428775787354,0.5491803,1.2295082
81,68,10,31,6,16,0,0,17,0,0,43,1.8333334,0.3529412,0.5882353,0,0.5,1,0,0,0,22,0.4,65,26,40.00000059604645,0.809524,80.95238208770752,21,17,12,12,26,12,0,20,19,0.30769232,73.4,1.1035422,46.15384638309479,14,39,35.89743673801422,0.4923077,1.2461538,6,29,7,10,0,0,18,0,0,40,0.8333333,0.3888889,0.33333334,0,0.5833333,1,0,0,0,10,0.353846,65,23,35.38461625576019,0.9,89.99999761581421,20,18,11,12,24,4,0,32,12,0.26190478,74,0.9189189,16.66666716337204,19,41,46.341463923454285,0.3846154,1.0461539
80,64,7,30,4,9,0,0,8,0,0,40,1.9090909,0.5,0.875,0,0.36363637,1,0,0,0,21,0.525424,59,31,52.542370557785034,0.692308,69.2307710647583,13,9,10,11,21,9,0,34,31,0.35714287,65.2,1.2269939,42.85714328289032,22,38,57.894736528396606,0.60169494,1.3559322,2,22,6,18,0,0,15,0,0,28,2,0.4,0.13333334,0,0.85714287,1,0,0,0,14,0.428571,63,27,42.85714328289032,0.714286,71.42857313156128,7,5,6,7,20,5,0,32,3,0.16666667,66.8,0.9580838,25,22,43,51.16279125213623,0.46825397,1.0158731
67,75,3,20,7,0,0,0,16,0,0,29,5.6666665,0.4375,0.1875,17,2.3333333,1,0,0,0,17,0.397059,68,27,39.70588147640228,0.777778,77.77777910232544,9,7,9,3,23,6,1,38,0,0.2195122,66.6,1.006006,26.0869562625885,21,45,46.666666865348816,0.44117647,0.9852941,6,34,1,0,0,0,12,0,0,44,1.3846154,0.083333336,0.5,0,0.07692308,1,0,0,0,18,0.480769,52,25,48.076921701431274,0.789474,78.94737124443054,19,15,10,13,21,10,0,26,0,0.37037036,62.6,1.198083,47.61904776096344,15,31,48.38709533214569,0.5769231,1.4423077
78,90,1,16,4,10,0,0,10,0,0,28,1.7,0.4,0.1,8.5,0.4,1,0,0,0,17,0.438596,57,25,43.85964870452881,0.782609,78.2608687877655,23,18,12,10,27,10,2,0,0,0.375,66.2,1.1782478,37.03703582286835,15,30,50,0.5263158,1.3684211,7,21,6,13,1,0,17,0,0,37,2.8,0.3529412,0.4117647,28,0.6,1,0,0,0,28,0.552239,67,37,55.22388219833374,0.625,62.5,8,5,16,10,28,11,1,0,0,0.53333336,65.2,1.3803681,39.28571343421936,26,39,66.66666865348816,0.63432837,1.3432835
81,68,2,28,6,0,0,0,12,0,0,38,2.5,0.5,0.16666667,0,0.75,1,0,0,0,20,0.474576,59,28,47.45762646198273,0.764706,76.47058963775635,17,13,10,8,24,12,0,0,0,0.32258064,63.8,1.2695925,50,16,35,45.71428596973419,0.5762712,1.3728814,1,22,4,0,1,0,18,0,0,25,1.8,0.22222222,0.055555556,0,0.4,1,0,0,0,18,0.462963,54,25,46.296295523643494,0.8,80.0000011920929,10,8,3,10,19,10,0,0,0,0.10344828,65,1.0461539,52.63158082962036,15,35,42.85714328289032,0.5555556,1.2592592
79,67,5,29,13,16,0,0,12,0,0,40,0.94736844,1.0833334,0.41666666,0,0.68421054,1,0,0,0,18,0.517857,56,29,51.78571343421936,0.684211,68.42105388641357,19,13,11,19,17,8,0,0,0,0.4074074,71.6,1.103352,47.05882370471954,21,39,53.84615659713745,0.58928573,1.4107143,1,21,12,20,1,0,15,0,0,27,1,0.8,0.06666667,0,0.8,1,0,0,0,15,0.45,60,27,44.999998807907104,0.545455,54.54545617103577,11,6,6,15,23,7,0,0,0,0.18181819,73.4,0.9128065,30.434781312942505,20,37,54.054051637649536,0.5083333,1.1166667
71,69,7,27,4,0,0,0,16,0,0,33,1.3846154,0.25,0.4375,0,0.30769232,1,0,0,0,18,0.519231,52,27,51.923078298568726,0.846154,84.61538553237915,13,11,6,13,14,6,0,28,0,0.24,64.2,1.105919,42.85714328289032,21,38,55.263155698776245,0.5769231,1.3653846,5,20,4,0,0,0,14,0,0,32,1.375,0.2857143,0.35714287,0,0.5,1,0,0,0,11,0.435484,62,27,43.54838728904724,0.642857,64.28571343421936,14,9,12,8,18,6,0,30,0,0.34285715,63.6,1.0849057,33.33333432674408,21,44,47.72727191448212,0.48387095,1.1129032
74,86,1,13,5,0,0,0,18,0,0,20,1.5,0.2777778,0.055555556,0,0.5,1,0,0,0,15,0.42623,61,26,42.62295067310333,0.909091,90.90909361839294,11,10,7,10,29,12,0,0,0,0.2,68.4,1.0818713,41.37931168079376,14,32,43.75,0.52459013,1.2131147,4,28,4,0,1,0,19,0,0,39,1.0769231,0.21052632,0.21052632,0,0.30769232,1,0,0,0,14,0.527273,55,29,52.72727012634277,0.785714,78.57142686843872,28,22,11,13,12,6,0,0,0,0.42307693,68.2,1.2609972,50,23,43,53.48837375640869,0.58181816,1.5636364
56,55,2,22,2,0,0,0,17,0,0,27,2,0.11764706,0.11764706,14,0.2857143,1,0,0,0,14,0.415094,53,22,41.50943458080292,0.428571,42.85714328289032,7,3,5,7,29,9,1,0,0,0.16129032,58.8,0.95238096,31.034481525421143,13,24,54.16666865348816,0.5,1.0566038,6,29,5,0,0,0,15,0,0,41,0.8181818,0.33333334,0.4,9,0.45454547,1,0,0,0,9,0.345455,55,19,34.54545438289642,0.823529,82.35294222831726,17,14,12,11,14,3,1,0,0,0.33333334,61.8,0.8899676,21.42857164144516,16,41,39.024388790130615,0.37272727,1
83,67,6,26,9,17,0,0,23,0,0,32,1.3846154,0.39130434,0.26086956,0,0.6923077,1,0,0,0,18,0.553571,56,31,55.35714030265808,0.8,80.0000011920929,15,12,6,13,18,9,0,34,28,0.24,69,1.2028985,50,22,38,57.894736528396606,0.6339286,1.4821428,5,20,7,13,0,0,16,0,0,36,0.84615386,0.4375,0.3125,0,0.53846157,1,0,0,0,11,0.370968,62,23,37.09677457809448,0.72,72.00000286102295,25,18,16,13,19,3,0,34,16,0.41025642,69,0.9710145,15.789473056793213,20,43,46.51162922382355,0.3951613,1.0806452
84,63,4,21,7,0,0,0,13,0,0,31,1.8333334,0.53846157,0.30769232,7.3333335,0.5833333,1,0,0,0,22,0.615385,52,32,61.538463830947876,0.647059,64.70588445663452,17,11,10,12,20,9,3,0,0,0.5,63.8,1.3166144,44.999998807907104,23,32,71.875,0.7019231,1.6153846,3,13,5,0,0,0,16,0,0,20,1,0.3125,0.1875,7.5,0.33333334,1,0,0,0,15,0.442308,52,23,44.23076808452606,1,100,6,6,7,15,24,11,2,0,0,0.2413793,64.4,0.9782609,45.83333432674408,12,28,42.85714328289032,0.5480769,1.2115384
62,70,1,26,5,0,0,0,20,0,0,33,1.25,0.25,0.05,0,0.41666666,1,0,0,0,15,0.415094,53,22,41.50943458080292,0.833333,83.33333134651184,18,15,7,12,14,3,0,0,0,0.22580644,65.2,0.9509203,21.42857164144516,19,39,48.71794879436493,0.44339624,1.1698114,3,26,6,0,0,0,17,0,0,32,1.7142857,0.3529412,0.1764706,0,0.85714287,1,0,0,0,12,0.471698,53,25,47.16981053352356,0.636364,63.63636255264282,22,14,6,7,18,6,0,0,0,0.21428572,62.8,1.1146497,33.33333432674408,19,35,54.28571701049805,0.5283019,1.3207548
88,76,4,28,3,12,1,0,23,0,0,39,1.6,0.13043478,0.17391305,0,0.3,1,0,0,0,16,0.542373,59,32,54.23728823661804,0.6,60.00000238418579,30,18,11,10,15,6,0,42,7,0.4074074,70,1.2571429,40.00000059604645,26,44,59.090906381607056,0.59322035,1.4915254,2,25,2,9,1,0,23,0,0,37,1,0.08695652,0.08695652,0,0.22222222,1,0,0,0,9,0.411765,68,28,41.17647111415863,0.833333,83.33333134651184,18,15,12,9,28,5,0,32,2,0.3,72.2,1.0526316,17.85714328289032,23,40,57.499998807907104,0.44852942,1.117647
65,67,3,28,5,0,1,0,18,0,0,39,1.3636364,0.2777778,0.16666667,7.5,0.45454547,1,0,0,0,15,0.419355,62,26,41.93548262119293,0.833333,83.33333134651184,12,10,11,11,15,3,2,0,0,0.30555555,68.8,0.9447674,20.000000298023224,23,47,48.93617033958435,0.44354838,1.048387,6,23,3,0,0,0,12,0,0,33,0.72727275,0.25,0.5,0,0.27272728,1,0,0,0,8,0.4,60,24,40.00000059604645,0.555556,55.55555820465088,18,10,10,11,30,9,0,20,0,0.2777778,68.2,0.9824047,30.000001192092896,15,30,50,0.475,1.1166667
77,49,3,35,6,9,0,0,15,0,0,52,0.65,0.4,0.2,13,0.3,1,0,0,0,13,0.454545,55,25,45.45454680919647,0.53125,53.125,32,17,17,20,29,10,1,28,6,0.56666666,71.8,1.0724233,34.48275923728943,15,26,57.692307233810425,0.54545456,1.4,1,20,10,17,1,0,26,0,0,32,0.4375,0.3846154,0.03846154,7,0.625,1,0,0,0,7,0.269841,63,17,26.98412835597992,0.785714,78.57142686843872,14,11,12,16,18,4,1,24,11,0.26086956,73.6,0.6657609,22.22222238779068,13,45,28.888890147209167,0.3015873,0.7777778
61,74,2,16,3,0,0,0,19,0,0,24,0.72727275,0.15789473,0.10526316,0,0.27272728,1,0,0,0,8,0.396825,63,25,39.68254029750824,0.5,50,4,2,8,11,28,9,0,0,0,0.21052632,67.6,0.9023669,32.14285671710968,16,35,45.71428596973419,0.46825397,0.96825397,5,24,5,0,0,0,11,0,0,33,1.25,0.45454547,0.45454547,0,0.41666666,1,0,0,0,15,0.509804,51,26,50.98039507865906,0.761905,76.1904776096344,21,16,9,12,19,6,0,0,0,0.36,62.4,1.1858974,31.578946113586426,20,32,62.5,0.5686275,1.4509804
72,51,3,28,6,0,0,0,8,0,0,38,2.1666667,0.75,0.375,0,1,1,0,0,0,13,0.462687,67,31,46.268656849861145,0.666667,66.66666865348816,3,2,10,6,19,8,0,0,0,0.2777778,64.2,1.1214954,42.105263471603394,23,48,47.91666567325592,0.52238804,1.0746269,1,27,3,0,0,0,10,0,0,35,0.6923077,0.3,0.1,0,0.23076923,1,0,0,0,9,0.350877,57,20,35.087719559669495,1,100,6,6,8,13,16,5,0,0,0,0.21621622,64.4,0.79192543,31.25,15,41,36.58536672592163,0.39473686,0.8947368
65,54,7,30,2,10,0,0,13,0,0,37,0.6666667,0.15384616,0.53846157,0,0.0952381,1,0,0,0,14,0.552632,38,21,55.263155698776245,0.772727,77.27272510528564,22,17,7,21,18,6,0,24,4,0.4117647,60.8,1.0690789,33.33333432674408,15,20,75,0.6315789,1.7105263,1,13,11,22,2,0,19,0,0,21,0.44444445,0.57894737,0.05263158,1.3333334,1.2222222,1,0,0,0,4,0.339286,56,19,33.92857015132904,0.785714,78.57142686843872,14,11,8,9,17,5,3,22,2,0.21621622,65.6,0.8231707,29.411765933036804,14,39,35.89743673801422,0.38392857,0.96428573
